,election,cycle,fecyear,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,title,suffix,party,state,seat,district,distcyc,ico.status,cand.gender,recipient.cfscore,recipient.cfscore.dyn,contributor.cfscore,dwdime,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,irt.cfscore,num.givers,num.givers.total,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,ind.exp.support,ind.exp.oppose,prim.vote.pct,pwinner,gen.vote.pct,gwinner,s.elec.stat,r.elec.stat,district.pres.vs,fec.cand.status,recipient.type,igcat,comtype,ICPSR,ICPSR2,Cand.ID,FEC.ID,NID,before.switch.ICPSR,after.switch.ICPSR,party.orig,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status
66792,fd2022,2022,2022.0,comm69042538,,lucy lauser for congress,,,,,,,328,WA,federal:527,,,,,-1.664,-1.664,,,,,,,,12,12,,,,,,,,,,,,,,,,,,comm,,,527o:8626474632006,527o:862647463,527o:862647463,527o:862647463,,,,,,,,,
66793,fd2022,2022,2022.0,comm69042399,,committee to elect aime wichtendahl,,,,,,,328,IA,federal:527,,,,,-1.407,-1.386,,,,,,,,2,7,,,,,,,,,,,,,,,,,,comm,,,527o:8429896022002,527o:842989602,527o:842989602,527o:842989602,,,,,,,,,
66794,fd2022,2022,2022.0,comm6904,935.0,dccc,dccc,,,,,,100,DC,federal:committee,,,,,-0.91,-0.942,-0.632,-0.382,,,,,,623065,2139174,362967111.14,367701788.05,116515185.31,91453084.64,55972679.53,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000009352022,C00000935,C00000935,C00000935,,,,100,,,,,
66795,fd2022,2022,2022.0,comm6919,1305.0,republican party of virginia inc,republican party of virginia inc,,,,,,200,VA,federal:committee,,,,,1.224,1.36,0.387,0.355,,,,,,3809,11625,5784441.73,5974090.51,775417.58,413723.71,375164.35,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000013052022,C00001305,C00001305,C00001305,,,,200,,,,,
66796,fd2022,2022,2022.0,comm6920,1313.0,republican party of minnesota   federal,republican party of minnesota  federal,,,,,,200,MN,federal:committee,,,,,1.265,1.378,1.276,0.412,,,,,,1479,21029,5152316.55,5198225.25,929827.21,1769800.01,234975.12,1022257.76,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000013132022,C00001313,C00001313,C00001313,,,,200,,,,,
66797,fd2022,2022,2022.0,comm6948,1917.0,wy democratic state central committee,wy democratic state central committee,,,,,,100,WY,federal:committee,,,,,-1.116,-1.196,0.994,-0.294,,,,,,543,2044,1037135.93,1046598.08,190064.2,80818.14,4688.0,14.95,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000019172022,C00001917,C00001917,C00001917,,,,100,,,,,
66798,fd2022,2022,2022.0,comm6985,3111.0,maine republican party,maine republican party,,,,,,200,ME,federal:committee,,,,,1.147,1.333,1.242,0.248,,,,,,248,5454,1531412.51,1813567.16,132454.32,148725.73,77440.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000031112022,C00003111,C00003111,C00003111,,,,200,,,,,
66799,fd2022,2022,2022.0,comm6997,3418.0,republican national committee,republican national committee,,,,,,200,DC,federal:committee,,,,,1.327,1.429,1.171,0.474,,,,,,459921,2072790,335196209.01,401421967.03,123464747.27,135538065.76,505000.0,5000.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000034182022,C00003418,C00003418,C00003418,,,,200,,,,,
66800,fd2022,2022,2022.0,comm7001,3558.0,national committee for an effective congress,national committee for an effective congress,,,,,,100,DC,federal:committee,,,,,-1.229,-1.249,-0.886,-0.475,,,,,,173,4896,90215.0,120277.56,54705.0,35510.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C000035582022,C00003558,C00003558,C00003558,,,,100,,,,,
66801,fd2022,2022,2022.0,comm7019,3988.0,nebraska democratic party,nebraska democratic party,,,,,,100,NE,federal:committee,,,,,-0.864,-0.947,-0.497,-0.272,,,,,,2655,10445,2085165.4,2157286.58,225246.04,202025.01,50758.52,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000039882022,C00003988,C00003988,C00003988,,,,100,,,,,
66802,fd2022,2022,2022.0,comm7036,3817419171.0,kansas republican party,kansas republican party,,,,,,200,KS,federal:committee,,,,,1.289,1.382,,0.392,,,,,,717,5968,1799762.45,1792217.57,575316.98,105865.71,360112.14,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000046062022,C00004606,C00004606,C00004606,,,,200,,,,,
66803,fd2022,2022,2022.0,comm7054,5173.0,state democratic executive committee of alabama,state democratic executive committee of alabama,,,,,,100,AL,federal:committee,,,,,-0.727,-0.898,-0.992,-0.266,,,,,,3800,10487,2014532.12,2690898.55,283516.66,279970.86,206123.7,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000051732022,C00005173,C00005173,C00005173,,,,100,,,,,
66804,fd2022,2022,2022.0,comm7061,5462.0,10th district republican congressional committee,10th district republican congressional committee,,,,,,200,VA,federal:committee,,,,,1.271,1.434,1.42,0.415,,,,,,89,520,217098.9,190476.67,99558.0,26707.14,76000.0,974.76,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000054622022,C00005462,C00005462,C00005462,,,,200,,,,,
66805,fd2022,2022,2022.0,comm7064,5561.0,democratic executive committee of florida,democratic executive committee of florida,,,,,,100,FL,federal:committee,,,,,-0.914,-0.958,-0.737,-0.289,,,,,,23141,88776,21665650.66,20874859.44,2979176.44,1531716.07,5010342.75,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000055612022,C00005561,C00005561,C00005561,,,,100,,,,,
66806,fd2022,2022,2022.0,comm7073,5785.0,"wyoming republican party, inc.",wyoming republican party,inc.,inc.,,,,200,WY,federal:committee,,,,F,1.384,1.565,-0.384,0.46,,,,,,753,8392,520184.15,534411.64,219489.35,104584.39,8635.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000057852022,C00005785,C00005785,C00005785,,,,200,,,,,
66807,fd2022,2022,2022.0,comm7079,5926.0,illinois republican party   federal,illinois republican party  federal,,,,,,200,IL,federal:committee,,,,,1.067,1.18,0.849,0.312,,,,,,2279,11436,3514709.21,3570749.51,1100609.56,428513.12,1233050.0,97500.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000059262022,C00005926,C00005926,C00005926,,,,200,,,,,
66808,fd2022,2022,2022.0,comm7089,6486.0,"indiana republican state committee, inc.",indiana republican state committee,inc.,inc.,,,,200,IN,federal:committee,,,,F,1.288,1.375,1.214,0.491,,,,,,2409,10268,5650879.51,5488697.09,577105.99,261988.54,291222.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000064862022,C00006486,C00006486,C00006486,,,,200,,,,,
66809,fd2022,2022,2022.0,comm7108,7658.0,democratic party of south carolina,democratic party of south carolina,,,,,,100,SC,federal:committee,,,,,-0.768,-0.911,-0.869,-0.291,,,,,,2911,10716,3851024.69,4005462.07,445576.47,199458.9,557340.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000076582022,C00007658,C00007658,C00007658,,,,100,,,,,
66810,fd2022,2022,2022.0,comm7120,8086.0,montana republican state central committee,montana republican state central committee,,,,,,200,MT,federal:committee,,,,,1.35,1.469,1.365,0.35,,,,,,918,4461,2244320.15,1932581.55,326225.23,271878.19,145406.75,200.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000080862022,C00008086,C00008086,C00008086,,,,200,,,,,
66811,fd2022,2022,2022.0,comm7125,8227.0,"republican party of arizona, llc",republican party of arizona,llc,llc,,,,200,AZ,federal:committee,,,,,1.298,1.4,1.028,0.506,,,,,,13108,28569,7285401.53,7354505.58,955448.3,1373255.25,655009.96,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000082272022,C00008227,C00008227,C00008227,,,,200,,,,,
66812,fd2022,2022,2022.0,comm7137,8664.0,missouri republican state committee federal,missouri republican state committee federal,,,,,,200,MO,federal:committee,,,,,1.23,1.338,-0.066,0.393,,,,,,1145,7990,1690949.03,1624114.31,423541.0,148286.11,593521.24,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000086642022,C00008664,C00008664,C00008664,,,,200,,,,,
66813,fd2022,2022,2022.0,comm7173,9704.0,conservative victory fund,conservative victory fund,,,,,,200,DC,federal:committee,,,,,1.424,1.565,1.298,0.582,,,,,,37,1482,60245.28,73364.62,47074.0,13168.76,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C000097042022,C00009704,C00009704,C00009704,,,,200,,,,,
66814,fd2022,2022,2022.0,comm7177,9845.0,montgomery county democratic central committee,montgomery county democratic central committee,,,,,,100,MD,federal:committee,,,,,-1.11,-1.151,0.546,-0.427,,,,,,153,2294,202374.14,227474.96,91715.03,50799.85,39905.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000098452022,C00009845,C00009845,C00009845,,,,100,,,,,
66815,fd2022,2022,2022.0,comm7184,10033.0,montana democratic party,montana democratic party,,,,,,100,MT,federal:committee,,,,,-0.949,-1.032,-0.819,-0.241,,,,,,3780,14075,3303627.29,3497110.83,1251163.12,408314.04,250864.25,500.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000100332022,C00010033,C00010033,C00010033,,,,100,,,,,
66816,fd2022,2022,2022.0,comm7194,10363.0,conservative leadership political action committee,conservative leadership political action committee,,,,,,200,VA,federal:committee,,,,,1.402,1.578,1.344,0.587,,,,,,110,2073,418140.99,473797.16,200045.45,7637.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C000103632022,C00010363,C00010363,C00010363,,,,200,,,,,
66817,fd2022,2022,2022.0,comm7197,10439.0,idaho state democratic party,idaho state democratic party,,,,,,100,ID,federal:committee,,,,,-1.015,-1.038,-0.887,-0.233,,,,,,2876,7231,2433430.34,2455969.76,883486.26,434317.65,5300.0,724.69,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000104392022,C00010439,C00010439,C00010439,,,,100,,,,,
66818,fd2022,2022,2022.0,comm7206,,dnc services corp / democratic national committee,dnc services corp / democratic national committee,,,,,,100,DC,federal:committee,,,,,-1.081,-1.129,,-0.394,,,,,,1016083,2307612,306790180.07,315027836.15,95223002.4,106334456.22,1480889.94,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000106032022,C00010603,C00010603,C00010603,,,,100,,,,,
66819,fd2022,2022,2022.0,comm7209,10793.0,the loose group,the loose group,,,,,,200,GA,federal:committee,,,,,1.376,1.405,1.22,0.567,,,,,,45,237,174836.92,168340.22,174825.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C000107932022,C00010793,C00010793,C00010793,,,,200,,,,,
66820,fd2022,2022,2022.0,comm7221,11197.0,kentucky state democratic central executive committee,kentucky state democratic central executive committee,,,,,,100,KY,federal:committee,,,,,-0.287,-0.364,-0.7,-0.203,,,,,,2112,13632,6984517.7,6165181.22,5561185.43,195114.09,119482.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000111972022,C00011197,C00011197,C00011197,,,,100,,,,,
66821,fd2022,2022,2022.0,comm7238,11643.0,imperial county republican party (fed),imperial county republican party (fed),,,,,,200,CA,federal:committee,,,,,1.392,1.517,-0.916,,,,,,,7,322,13793.0,9717.86,3250.0,10533.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000116432022,C00011643,C00011643,C00011643,,,,200,,,,,
66822,fd2022,2022,2022.0,comm2631,,california environmental voters federal pac,california environmental voters federal pac,,,,,,328,CA,federal:committee,,,,,-1.043,-1.09,,,,,,,,24,62,10958.31,10650.66,9202.2,556.11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C000124012022,527o:383744763,C00012401,C00012401,,,,38,,,,,
66823,fd2022,2022,2022.0,comm7294,13748.0,north dakota democratic nonpartisan league party,north dakota democratic nonpartisan league party,,,,,,100,ND,federal:committee,,,,,-0.995,-1.062,-0.777,-0.255,,,,,,905,10405,1243759.3,1228674.71,229041.64,164875.49,171681.97,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000137482022,C00013748,C00013748,C00013748,,,,100,,,,,
66824,fd2022,2022,2022.0,comm7300,14092.0,san bernardino county republican central committee,san bernardino county republican central committee,,,,,,200,CA,federal:committee,,,,,0.931,0.908,1.087,0.237,,,,,,50,420,116574.98,125592.83,26401.45,21302.85,8500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000140922022,C00014092,C00014092,C00014092,,,,200,,,,,
66825,fd2022,2022,2022.0,comm7304,14498.0,republican party of iowa,republican party of iowa,,,,,,200,IA,federal:committee,,,,,1.31,1.421,1.036,0.35,,,,,,1855,9714,4273334.0,5050448.6,993646.75,132841.5,311030.09,1020715.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000144982022,C00014498,C00014498,C00014498,,,,200,,,,,
66826,fd2022,2022,2022.0,comm7314,15594.0,louisville & jefferson county republican executive committee,louisville & jefferson county republican executive committee,,,,,,200,KY,federal:committee,,,,,1.059,1.047,-0.835,0.515,,,,,,365,1242,579841.31,552638.31,491307.24,39009.07,9800.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000155942022,C00015594,C00015594,C00015594,,,,200,,,,,
66827,fd2022,2022,2022.0,comm7329,16899.0,ohio democratic party,ohio democratic party,,,,,,100,OH,federal:committee,,,,,-0.829,-0.954,-0.632,-0.35,,,,,,6855,51807,15951919.42,16932382.25,1302721.06,465951.4,1172047.31,562072.03,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000168992022,C00016899,C00016899,C00016899,,,,100,,,,,
66828,fd2022,2022,2022.0,comm7355,18929.0,north dakota republican party,north dakota republican party,,,,,,200,ND,federal:committee,,,,,1.444,1.463,1.126,0.435,,,,,,268,3922,1175258.29,1025276.51,301459.86,344241.63,32757.8,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000189292022,C00018929,C00018929,C00018929,,,,200,,,,,
66829,fd2022,2022,2022.0,comm7360,19331.0,democratic party of wisconsin federal,democratic party of wisconsin federal,,,,,,100,WI,federal:committee,,,,,-1.062,-1.087,-0.911,-0.372,,,,,,58113,341131,34712591.43,40651430.4,12223939.28,5291321.13,405343.0,7500.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000193312022,C00019331,C00019331,C00019331,,,,100,,,,,
66830,fd2022,2022,2022.0,comm7363,19380.0,kansas democratic party,kansas democratic party,,,,,,100,KS,federal:committee,,,,,-0.968,-1.022,0.255,-0.29,,,,,,2052,10458,5080018.48,5393876.95,944644.39,268046.7,222525.0,2635.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000193802022,C00019380,C00019380,C00019380,,,,100,,,,,
66831,fd2022,2022,2022.0,comm7381,20818.0,republican campaign committee of new mexico,republican campaign committee of new mexico,,,,,,200,NM,federal:committee,,,,,1.231,1.409,1.28,0.318,,,,,,1541,7127,1472565.93,1578688.95,243159.77,186059.56,730.0,4640.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000208182022,C00020818,C00020818,C00020818,,,,200,,,,,
66832,fd2022,2022,2022.0,comm7448,23838.0,connecticut republican party,connecticut republican party,,,,,,200,CT,federal:committee,,,,,0.987,1.148,1.078,0.246,,,,,,1641,13894,2014969.74,2024196.13,746108.17,153589.14,60572.67,4000.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000238382022,C00023838,C00023838,C00023838,,,,200,,,,,
66833,fd2022,2022,2022.0,comm7458,24372.0,democratic party of arkansas,democratic party of arkansas,,,,,,100,AR,federal:committee,,,,,-0.728,-0.951,-0.557,-0.229,,,,,,1330,7971,1394982.13,1355266.56,365155.6,143524.89,25370.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000243722022,C00024372,C00024372,C00024372,,,,100,,,,,
66834,fd2022,2022,2022.0,comm7464,24679.0,vermont democratic party,vermont democratic party,,,,,,100,VT,federal:committee,,,,,-1.129,-1.097,-1.037,-0.452,,,,,,1151,6625,1846960.49,1843186.43,408195.68,136072.44,184763.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000246792022,C00024679,C00024679,C00024679,,,,100,,,,,
66835,fd2022,2022,2022.0,comm7480,25254.0,minnesota democratic farmer labor party,minnesota democratic farmer labor party,,,,,,100,MN,federal:committee,,,,,-1.047,-1.077,-0.728,-0.25,,,,,,12528,34951,16944863.64,17962369.68,2579238.74,2899383.16,1618991.38,83592.96,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000252542022,C00025254,C00025254,C00025254,,,,100,,,,,
66836,fd2022,2022,2022.0,comm7543,31054.0,michigan democratic state central committee,michigan democratic state central committee,,,,,,100,MI,federal:committee,,,,,-1.027,-1.051,-0.676,-0.344,,,,,,12446,67628,20740385.77,20771794.77,1796933.16,846333.73,322595.31,228715.2,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000310542022,C00031054,C00031054,C00031054,,,,100,,,,,
66837,fd2022,2022,2022.0,comm7545,31088.0,washington state republican party,washington state republican party,,,,,,200,WA,federal:committee,,,,,1.216,1.358,1.087,0.315,,,,,,1855,27270,5936688.93,6383407.21,1542927.91,1136152.27,920950.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000310882022,C00031088,C00031088,C00031088,,,,200,,,,,
66838,fd2022,2022,2022.0,comm7553,32334.0,nebraska republican party,nebraska republican party,,,,,,200,NE,federal:committee,,,,,1.209,1.271,0.928,0.303,,,,,,1007,4903,2049384.95,2006357.74,632361.42,211102.97,34054.21,52650.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000323342022,C00032334,C00032334,C00032334,,,,200,,,,,
66839,fd2022,2022,2022.0,comm7581,33134.0,colorado republican committee,colorado republican committee,,,,,,200,CO,federal:committee,,,,,1.275,1.391,1.398,0.426,,,,,,3334,36552,3279394.67,3451074.35,1234764.31,540544.98,16400.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000331342022,C00033134,C00033134,C00033134,,,,200,,,,,
66840,fd2022,2022,2022.0,comm7609,34033.0,south carolina republican party,south carolina republican party,,,,,,200,SC,federal:committee,,,,,1.272,1.411,1.081,0.457,,,,,,1807,8612,2543225.28,2711921.03,745701.41,484682.0,1101585.4,620.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000340332022,C00034033,C00034033,C00034033,,,,200,,,,,
66841,fd2022,2022,2022.0,comm7621,34256.0,national women s political caucus parity pac,national women s political caucus parity pac,,,,,,328,DC,federal:committee,,,,,-1.001,-1.204,0.066,,,,,,,29,208,29550.0,37058.13,26800.0,2750.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,M,Q,C000342562022,C00034256,C00034256,C00034256,,,,38,,,,,
66842,fd2022,2022,2022.0,comm7691,35600.0,iowa democratic party,iowa democratic party,,,,,,100,IA,federal:committee,,,,,-1.031,-1.115,-0.55,-0.278,,,,,,2039,35304,5759424.63,6531356.2,913655.2,242177.57,111700.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000356002022,C00035600,C00035600,C00035600,,,,100,,,,,
66843,fd2022,2022,2022.0,comm7692,35618.0,vermont republican federal elections committee,vermont republican federal elections committee,,,,,,200,VT,federal:committee,,,,,1.136,1.284,1.069,0.429,,,,,,394,4304,244901.08,248658.62,85083.0,65160.08,600.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000356182022,C00035618,C00035618,C00035618,,,,200,,,,,
66844,fd2022,2022,2022.0,comm7719,38505.0,north carolina republican party,north carolina republican party,,,,,,200,NC,federal:committee,,,,,1.271,1.387,1.15,0.467,,,,,,10548,26659,8950543.4,9302636.25,2011516.88,1379396.4,3613601.31,3775.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000385052022,C00038505,C00038505,C00038505,,,,200,,,,,
66845,fd2022,2022,2022.0,comm7787,40220.0,tennessee republican party federal election account,tennessee republican party federal election account,,,,,,200,TN,federal:committee,,,,,1.24,1.357,1.199,0.382,,,,,,1226,9273,1831138.36,1766037.94,664783.54,327556.51,345387.98,13154.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000402202022,C00040220,C00040220,C00040220,,,,200,,,,,
66846,fd2022,2022,2022.0,comm7820,40857.0,oakland county democratic party,oakland county democratic party,,,,,,100,MI,federal:committee,,,,,-1.502,-1.555,-1.479,-0.38,,,,,,878,8798,1632867.53,1644497.0,711753.5,378069.63,1075.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000408572022,C00040857,C00040857,C00040857,,,,100,,,,,
66847,fd2022,2022,2022.0,comm7837,41160.0,michigan republican party,michigan republican party,,,,,,200,MI,federal:committee,,,,,1.157,1.271,1.153,0.307,,,,,,3142,33118,7992099.87,6824352.32,1531880.31,435641.85,211922.43,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000411602022,C00041160,C00041160,C00041160,,,,200,,,,,
66848,fd2022,2022,2022.0,comm7841,41236.0,stanislaus republican central committee (fed),stanislaus republican central committee (fed),,,,,,200,CA,federal:committee,,,,,1.122,1.287,1.002,0.307,,,,,,51,383,61046.0,61906.36,21777.0,23269.0,15000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000412362022,C00041236,C00041236,C00041236,,,,200,,,,,
66849,fd2022,2022,2022.0,comm7892,42622.0,massachusetts republican party,massachusetts republican party,,,,,,200,MA,federal:committee,,,,,0.924,1.154,0.858,0.263,,,,,,530,26828,1454716.07,1447872.2,341865.72,25723.26,3959.52,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000426222022,C00042622,C00042622,C00042622,,,,200,,,,,
66850,fd2022,2022,2022.0,comm7931,43919.0,8th district republican committee (va),8th district republican committee (va),,,,,,200,VA,federal:committee,,,,,1.374,1.747,0.166,0.334,,,,,,7,206,28809.76,44403.2,17000.0,0.0,10000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000439192022,C00043919,C00043919,C00043919,,,,200,,,,,
66851,fd2022,2022,2022.0,comm7935,44776.0,alabama republican party,alabama republican party,,,,,,200,AL,federal:committee,,,,,1.24,1.306,0.502,0.429,,,,,,945,7024,1945273.92,2108825.81,764857.91,399230.31,168660.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000447762022,C00044776,C00044776,C00044776,,,,200,,,,,
66852,fd2022,2022,2022.0,comm7938,44842.0,republican federal committee of pennsylvania,republican federal committee of pennsylvania,,,,,,200,PA,federal:committee,,,,,0.999,1.267,1.12,0.325,,,,,,2014,12077,8867990.29,8770990.69,819529.26,732082.88,49975.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000448422022,C00044842,C00044842,C00044842,,,,200,,,,,
66853,fd2022,2022,2022.0,comm7941,3845957633.0,south dakota republican party,south dakota republican party,,,,,,200,SD,federal:committee,,,,,1.331,1.436,,0.43,,,,,,618,6506,436345.11,447636.28,203044.78,163938.88,500.0,200.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000449902022,C00044990,C00044990,C00044990,,,,200,,,,,
66854,fd2022,2022,2022.0,comm7983,53553.0,national rifle association of america political victory fund,national rifle association of america political victory fund,,,,,,328,VA,federal:committee,,,,,1.481,1.501,0.961,,,,,,,10387,57782,18239552.42,14498584.49,3245584.62,14901198.21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,M,Q,C000535532022,C00053553,C00053553,C00053553,,,,38,,,,,
66855,fd2022,2022,2022.0,comm8139,71365.0,democratic state central committee of la,democratic state central committee of la,,,,,,100,LA,federal:committee,,,,,-0.491,-0.66,-0.375,-0.212,,,,,,1081,6556,1604656.31,1535093.44,356047.6,69936.19,35880.41,250.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000713652022,C00071365,C00071365,C00071365,,,,100,,,,,
66856,fd2022,2022,2022.0,comm8174,73791.0,dollars for democrats,dollars for democrats,,,,,,100,DC,federal:committee,,,,,-1.188,-1.26,-0.878,-0.273,,,,,,352,13279,355346.66,520849.4,63143.6,245284.68,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000737912022,C00073791,C00073791,C00073791,,,,100,,,,,
66857,fd2022,2022,2022.0,comm8185,74450.0,republican party of wisconsin,republican party of wisconsin,,,,,,200,WI,federal:committee,,,,,1.354,1.485,0.95,0.389,,,,,,3389,14707,10675925.73,10115528.15,654670.12,1259794.08,360271.61,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000744502022,C00074450,C00074450,C00074450,,,,200,,,,,
66858,fd2022,2022,2022.0,comm8279,78196.0,rhode island republican state central committee,rhode island republican state central committee,,,,,,200,RI,federal:committee,,,,,0.669,0.964,1.229,0.316,,,,,,101,714,834577.24,810829.34,40082.96,6334.28,600.0,409500.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000781962022,C00078196,C00078196,C00078196,,,,200,,,,,
66859,fd2022,2022,2022.0,comm8315,79541.0,naral pro choice america pac,naral pro choice america pac,,,,,,328,DC,federal:committee,,,,,-1.103,-1.19,-0.834,,,,,,,1599,11531,896350.43,904236.51,511742.84,383107.59,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,M,Q,C000795412022,C00079541,C00079541,C00079541,,,,1,,,,,
66860,fd2022,2022,2022.0,comm8407,82925.0,nevada republican central committee,nevada republican central committee,,,,,,200,NV,federal:committee,,,,,1.154,1.269,0.93,0.329,,,,,,2932,14848,4938808.38,5304773.25,377969.44,333911.51,37500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000829252022,C00082925,C00082925,C00082925,,,,200,,,,,
66861,fd2022,2022,2022.0,comm8446,84368.0,mississippi republican party,mississippi republican party,,,,,,200,MS,federal:committee,,,,,1.324,1.408,0.442,0.434,,,,,,751,5302,1202550.83,1128614.15,288319.07,292968.25,34500.0,6500.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000843682022,C00084368,C00084368,C00084368,,,,200,,,,,
66862,fd2022,2022,2022.0,comm8457,84954.0,republican party of arkansas,republican party of arkansas,,,,,,200,AR,federal:committee,,,,,1.211,1.232,0.79,0.374,,,,,,344,3466,1664910.93,1478571.08,423734.27,113651.66,175.0,79800.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C000849542022,C00084954,C00084954,C00084954,,,,200,,,,,
